record_id,entity_id,Source,Name,Surname,birth_date,Sex,Place Of Birth,Nationality,Codice Belfiore
rec_1829,entity_1261,C,Raffaele,Frasca,26-03-1984,M,Italia,Italia,D150
rec_1831,entity_155,C,Michele,Verdonw,29-08-1993,M,Italia,Italia,A669
rec_1837,entity_1170,C,Callegaro,Antonello,02-11-1957,M,Italia,Italia,F205
rec_1841,entity_707,C,Adriano,Tuzi,12-08-1968,M,Italia,Italia,A294
rec_1848,entity_746,C,Ranieri,Campello,06-01-1998,M,Italia,Italia,G273
rec_1852,entity_884,C,Fabio,Cannavaro,29-04-1963,M,Italia,Italia,H827
rec_1855,entity_720,C,Francesco,D'Aniello,08-05-1968,M,Italia,Italia,H892
rec_1860,entity_899,C,Geremia,Corcos,15-11-1977,M,Italia,Italia,A893
rec_1870,entity_691,C,Lodovico,Nulli,11-08-2001,M,Italia,Italia,L833
rec_1875,entity_291,C,Emilio,Giovanoli,02-03-1980,M,Italia,Italia,G273
rec_1876,entity_1348,C,Jinlin,Wang,27-05-2003,F,Cina,Cina,Z210
rec_1877,entity_766,C,Simone,Collio,29-09-1993,M,Italia,Italia,G288
rec_1878,entity_1786,C,Ruslan,Pidhorniy,10-01-1996,M,Ucraina,Ucraina,Z138
rec_1879,entity_94,C,Gerardo,Einaudi,06-10-1974,M,Italia,Italia,L900
rec_1885,entity_220,C,Lucio,Manzin,05-07-1979,M,Italia,Italia,D403
rec_1886,entity_868,C,Francesco,Malatesta,18-08-1968,M,Italia,Italia,B157
rec_1891,entity_653,C,Angelo,Ramazzotti,29-04-1987,M,Italia,Italia,A341
rec_1895,entity_570,C,Corrado,Sslgari,09-04-1974,M,Italia,Italia,D612
rec_1898,entity_1837,C,Wilson,Seiwari,08-08-1990,M,Nigeria,Nigeria,Z335
rec_1899,entity_873,C,Stefano,Natale,26-09-1964,M,Italia,Italia,M294
rec_1903,entity_306,C,Luciano ,Dalla Bona,02-11-1971,M,Italia,Italia,C129
rec_1906,entity_883,C,Gino,Iseppi,02-07-1950,M,Italia,Italia,C986
rec_1915,entity_1808,C,Loni,Kristo,21-05-1978,M,Albania,Albania,Z100
rec_1916,entity_1946,C,Ibrahim Fakhr,El-Din,17-10-1992,M,Egitto,Egitto,Z336
rec_1921,entity_1376,C,Mustapha,Anal,18-08-1969,M,Italia,Marocco,H501
rec_1930,entity_1372,C,Nikolay,Paslar,24-04-1994,M,Bulgaria,Bulgaria,Z104
rec_1935,entity_574,C,Geronzmo,Tirabassi,23-11-1996,M,Italia,Italia,E617
rec_1936,entity_754,C,Mirko,Bettin,02-02-1964,M,Italia,Italia,H501
rec_1938,entity_1496,C,Hachemi,El-Ouachi,22-02-1974,M,Tunisia,Tunisia,Z352
rec_1943,entity_1654,C,Shkoza,Selahydin,06-08-1976,M,Albania,Albania,Z100
rec_1945,entity_1000,C,Nizzola,Marcello,29-11-1987,M,Italia,Italia,F839
rec_1947,entity_383,C,Romolo,Brugnaro,01-07-1978,M,Italia,Italia,A662
rec_1948,entity_1767,C,Mihai,Vihodet,21-02-1984,M,Moldova,Moldova,Z140
rec_1949,entity_1154,C,Mario,Moschi,14-06-1967,M,Italia,Italia,F257
rec_1950,entity_67,C,Marco,Zanchi,18-05-1987,M,Italia,Italia,G388
rec_1952,entity_1780,C,Adem,Maliqi,25-07-1999,M,Kosovo,Kosovo,Z160
rec_1957,entity_827,C,Anthny,Acerbi,19-02-1996,M,Italia,Italia,B227
rec_1959,entity_574,C,Geronzmo,Tirabassi,23-11-1996,M,Italia,Italia,E617
rec_1963,entity_1200,C,Luigi,Benedetti,07-02-1965,M,Italia,Italia,H834
rec_1972,entity_186,C,Clemente,Ossola,22-09-1997,M,Uruguay,Italia,Z613
rec_1979,entity_836,C,Marco,Arpino,26-12-1997,M,Italia,Italia,I480
rec_1980,entity_1165,C,Aldo,Galuppi,16-05-1975,M,Italia,Italia,I531
rec_1985,entity_535,C,Giulio,Rusticucci,11-04-1970,M,Italia,Italia,H501
rec_1986,entity_1540,C,Pierre Andre,Brunet,31-01-1987,M,Francia,Francia,Z110
rec_1990,entity_1740,C,Abdelhamid El,Kaoutxri,25-09-1978,M,Marocco,Marocco,Z330
rec_1992,entity_1541,C,Sulayman,Dramme,19-11-1981,M,Gambia,Gambia,Z317
rec_1995,entity_664,C,Fabio,Del Genovese,02-02-1983,M,Italia,Italia,G686
rec_1998,entity_413,C,Giacinto,Pietrangeli,10-02-1966,M,Italia,Italia,B990
rec_1999,entity_1021,C,Piergiuseppe,Ruggieri,14-10-1967,M,Italia,Italia,F152
rec_2000,entity_1010,C,Enrico,Vecchi,14-12-1976,M,Italia,Italia,M141
rec_2001,entity_1636,C,Lahcen,Abrami,21-01-1979,M,Marocco,Marocco,Z330
rec_2002,entity_1149,C,Roberto,Cabalisti,30-09-1953,M,Italia,Italia,H101
rec_2003,entity_1472,C,Anton Milanov,Kuzov,14-11-1980,M,Bulgaria,Bulgaria,Z104
rec_2004,entity_188,C,Mario,Novelli,01-10-1999,M,Italia,Italia,D708
rec_2005,entity_314,C,Renzo,Bariviera,13-02-1985,M,Italia,Italia,F839
rec_2006,entity_164,C,Stefano,Oppo,01-05-1968,M,Italia,Italia,D205
rec_2012,entity_1439,C,Jammal,Zarugh,05-09-1977,M,Libia,Libia,Z326
rec_2014,entity_797,C,Volterrano,Volterrani,12-01-1985,M,Italia,Italia,L219
rec_2016,entity_1280,C,Nicola,Trentin,24-07-1985,M,Italia,Italia,I754
rec_2017,entity_1381,C,Rachid,El-Ghanmouni,11-03-1979,M,Marocco,Marocco,Z330
rec_2019,entity_1813,C,Abdellah,Taouane,22-02-1988,M,Marocco,Marocco,Z330
rec_2021,entity_725,C,Pasquale,Panatta,25-07-1972,M,Italia,Italia,H501
rec_2023,entity_654,C,Umbwrto,Mozart,13-07-2001,M,Italia,Italia,D786
rec_2031,entity_1100,C,Silvio,Brivio,26-12-1971,M,Italia,Italia,A662
rec_2034,entity_362,C,Aldo,Faugno,03-03-1970,M,Italia,Italia,A285
rec_2037,entity_1646,C,Iowif,Deutsch,20-12-1996,M,Romania,Romania,Z129
rec_2043,entity_438,C,Alberto,Spinola,20-06-1976,M,Italia,Italia,I625
rec_2046,entity_593,C,Orazio,Bonolis,08-01-1967,M,Italia,Italia,C553
rec_2051,entity_1179,C,Amos,Mariani,25-07-1966,M,Italia,Italia,F880
rec_2052,entity_225,C,Giorgio,Rubino,11-12-1981,M,Italia,Italia,H501
rec_2055,entity_1689,C,Lazaro Maikel,Ruoz Gasso,29-11-1991,M,Cuba,Cuba,Z504
rec_2059,entity_250,C,Dante,Milanesi,29-05-1985,M,Italia,Italia,L049
rec_2060,entity_751,C,Agostino,Cura6oli,26-06-1978,M,Italia,Italia,H792
rec_2061,entity_1163,C,Giorgio,Vanzetra,19-11-1973,M,Italia,Italia,H501
rec_2064,entity_1675,C,Daviti,Kharazishvili,22-06-1991,M,Georgia,Georgia,Z254
rec_2065,entity_1631,C,Ahmes,Lazreg,09-05-1969,M,Marocco,Marocco,Z330
rec_2067,entity_569,C,Donato,Lercari,09-11-1973,M,Italia,Italia,E472
rec_2068,entity_105,C,Francesco,Del Grosso,05-02-1983,M,Italia,Italia,C388
rec_2069,entity_1933,C,Syrja,Pojani,01-02-2002,M,Albania,Albania,Z100
rec_2071,entity_1598,C,Constantin,Crudu,20-05-1985,M,Romania,Romania,Z129
rec_2073,entity_455,C,Giovanni,Prata,20-09-1981,M,Italia,Italia,F205
rec_2078,entity_1257,C,Giorgio,Bettin,24-02-1983,M,Italia,Italia,C351
rec_2080,entity_1814,C,Laurent,Sarr,01-06-1983,M,Senegal,Senegal,Z343
rec_2081,entity_1406,C,Sorin,Petcu,13-04-1977,M,Romania,Romania,Z129
rec_2086,entity_345,C,Silvestro,Palombi,16-10-1993,M,Italia,Italia,H501
rec_2089,entity_1752,C,Hatabu,Ndow,23-01-1963,M,Gambia,Gambia,Z317
rec_2094,entity_556,C,Gastone,Baldi,28-04-1987,M,Italia,Italia,F257
rec_2101,entity_552,C,Gioacchino,Vasari,29-11-1987,M,Italia,Italia,B114
rec_2102,entity_644,C,Samuel,Pizzetti,22-01-1961,M,Italia,Italia,G220
rec_2104,entity_1342,C,Yudelquis,Contreras,14-06-1990,F,Repubblica Dominicana,Repubblica Dominicana,Z505
rec_2107,entity_1605,C,Monday,James,14-10-1990,M,Nigeria,Nigeria,Z335
rec_2110,entity_261,C,Emilio,G8asetti,21-07-1982,M,Italia,Italia,A703
rec_2112,entity_1109,C,Luigi,Cangiullo,30-09-1983,M,Italia,Italia,H501
rec_2113,entity_1279,C,Gianfranco,Forza,22-04-1966,M,Italia,Italia,F839
rec_2119,entity_381,C,Gianni,Giacomini,20-09-1980,M,Italia,Italia,H501
rec_2120,entity_1510,C,Constantin,Niculae,25-11-1994,M,Romania,Romania,Z129
rec_2122,entity_1370,C,Youssef,Manwar,10-04-1992,M,Repubblica Tanzania,Repubblica Tanzania,Z357
rec_2136,entity_1147,C,Massimo,Disdero,25-02-1965,M,Italia,Italia,E289
rec_2141,entity_91,C,Gian Corrado,Gross,28-07-1994,M,Italia,Italia,E054
rec_2142,entity_1483,C,Myslim,Peza,28-01-1988,M,Albania,Albania,Z100
rec_2144,entity_655,C,Andrea Alessandro,Carnevale,19-04-1977,M,Italia,Italia,I433
rec_2148,entity_1973,C,Miloud,Rahmouni,12-07-1994,M,Algeria,Algeria,Z301
rec_2150,entity_1563,C,Gusman,Jabrailov,13-01-1966,M,Moldova,Moldova,Z140
rec_2152,entity_638,C,Achille,Canna,03-05-1987,M,Italia,Italia,F205
rec_2155,entity_1929,C,Cyen,Cheng,23-02-1985,M,Cina,Cina,Z210
rec_2156,entity_291,C,Emilio,Giovanoli,02-03-1980,M,Italia,Italia,G273
rec_2159,entity_784,C,Niccol Giovabni Pietro,Mornati,02-06-1963,M,Italia,Italia,A455
rec_2160,entity_1549,C,Abdelaziz,Nouri,19-02-1975,M,Marocco,Marocco,Z330
rec_2164,entity_1766,C,Es-Salhi,Youns,14-02-1985,M,Marocco,Marocco,Z330
rec_2167,entity_827,C,Anthny,Acerbi,19-02-1996,M,Italia,Italia,B227
rec_2168,entity_1223,C,Stsfano,Malinverni,01-07-1971,M,Italia,Italia,G467
rec_2169,entity_825,C,Bruno,Roghi,25-11-1973,M,Italia,Italia,A940
rec_2175,entity_1608,C,Amibe,Saoud,26-05-1972,M,Marocco,Marocco,Z330
rec_2176,entity_386,C,Baldo,Baldi,05-12-1962,M,Italia,Italia,G015
rec_2177,entity_1824,C,Albert,Saritvo,09-05-1991,M,Romania,Romania,Z129
rec_2179,entity_1196,C,Girolamo,Tartaglia,24-09-1976,M,Italia,Italia,D869
rec_2180,entity_1910,C,Mahdi,Ouatine,09-09-1995,M,Marocco,Marocco,Z330
rec_2181,entity_155,C,Michele,Verdonw,29-08-1993,M,Italia,Italia,A669
rec_2186,entity_1990,C,Veli,Deri,29-03-1974,M,Albania,Albania,Z100
rec_2188,entity_362,C,Aldo,Faugno,03-03-1970,M,Italia,Italia,A285
rec_2192,entity_232,C,Arturo,Moroni,20-05-1986,M,Italia,Italia,H501
rec_2194,entity_1074,C,Vincenzo,Boito,08-05-1970,M,Italia,Italia,A662
rec_2204,entity_71,C,Walter,Ranghieri,15-04-1959,M,Italia,Italia,E472
rec_2205,entity_1310,C,Cesare,Pinarello,27-10-1967,M,Italia,Italia,H598
rec_2218,entity_1725,C,Noureddine,Amrabat,09-11-2002,M,Marocco,Marocco,Z330
rec_2224,entity_1347,C,Zdravka,Yordanova,11-03-1981,F,Bulgaria,Bulgaria,Z104
rec_2227,entity_1647,C,Ilie,Popa,12-03-1993,M,Romania,Romania,Z129
rec_2232,entity_475,C,Giovanni,Benfratello,23-05-1987,M,Italia,Italia,E290
rec_2234,entity_1778,C,Brahim Ben,Bouulla,20-11-1988,M,Marocco,Marocco,Z330
rec_2238,entity_5,C,Clara Maria,Mochi,12-07-1986,F,Italia,Italia,H930
rec_2240,entity_1479,C,Adrian,Nastasiu,03-06-1985,M,Romania,Romania,Z129
rec_2241,entity_462,C,Luigi,Coppa,27-01-1947,M,Italia,Italia,G964
rec_2242,entity_1838,C,Ali Ben,Dayna,20-04-1989,M,Marocco,Marocco,Z330
rec_2245,entity_1308,C,Giuglio,Giunta,15-07-1966,M,Italia,Italia,E754
rec_2247,entity_1078,C,Toni,Cugia,18-09-1979,M,Italia,Italia,F471
rec_2249,entity_1853,C,Hernan,Espinoza,01-05-1993,M,Peru,Peru,Z611
rec_2255,entity_1726,C,Ghulam,Dastagir,02-05-1983,M,Afghanistan,Afghanistan,Z200
rec_2260,entity_1653,C,Morchid,Mohammed,22-09-1995,M,Marocco,Marocco,Z330
rec_2261,entity_606,C,Ivo,Pertile,19-12-1971,M,Italia,Italia,A952
rec_2266,entity_1960,C,Said,Benzakour,29-06-1988,M,Marocco,Marocco,Z330
rec_2268,entity_515,C,Santino,Morlacchi,11-05-1976,M,Italia,Italia,M294
rec_2269,entity_1909,C,Hamid,Nater,21-12-1982,M,Marocco,Marocco,Z330
rec_2276,entity_922,C,Luigi,Cantone,01-09-1977,M,Italia,Italia,D960
rec_2277,entity_894,C,Piero,Rebaudengo,28-02-1966,M,Italia,Italia,L328
rec_2280,entity_1007,C,Michele,Gottardi,21-07-1996,M,Italia,Italia,I158
rec_2282,entity_1188,C,Bruno,Scolari,03-11-1984,M,Italia,Italia,H501
rec_2283,entity_334,C,Dino,Leopardi,18-04-1968,M,Italia,Italia,I496
rec_2284,entity_1994,C,Yunus Nzhet,Unat,20-12-1990,M,Turchia,Turchia,Z243
rec_2289,entity_1413,C,Ali,Al-Nouisri,28-05-1964,M,Tunisia,Tunisia,Z352
rec_2297,entity_777,C,Flavio,Anastasia,03-06-1995,M,Italia,Italia,H501
rec_2298,entity_1339,C,Anthony James,Lobello,15-04-1975,M,Italia,Italia,A064
rec_2299,entity_1520,C,Adam Hassan,Sakak,15-08-1993,M,Sudan,Sudan,Z348
rec_2302,entity_1360,C,Emilia Alina,Vuc,05-09-1988,F,Romania,Romania,Z129
rec_2305,entity_1396,C,Fakebba,Sabally,07-03-2002,M,Gambia,Gambia,Z317
rec_2306,entity_149,C,Alberico,Cagn0tto,21-08-1981,M,Italia,Italia,F205
rec_2313,entity_1322,C,Walter,Facchinetti,23-08-1983,M,Italia,Italia,M115
rec_2315,entity_783,C,Adamo,Antonioni,07-01-1974,M,Italia,Italia,E281
rec_2316,entity_779,C,Mirco,Gualdi,27-02-1963,M,Italia,Italia,L483
rec_2319,entity_1107,C,Piero,D'Inzeo,09-12-2001,M,Italia,Italia,E281
rec_2320,entity_191,C,Mauro,Di Bernardo,07-03-1965,M,Italia,Italia,B354
rec_2321,entity_17,C,Chiara Masini,Luccetti,15-07-1977,F,Italia,Italia,B507
rec_2325,entity_218,C,Jacopo,Caboto,10-08-1975,M,Italia,Italia,H501
rec_2331,entity_839,C,Nicola,Marconi,08-06-1986,M,Italia,Italia,D612
rec_2332,entity_369,C,Giorgio,Ursi,26-05-1983,M,Italia,Italia,E648
rec_2343,entity_1105,C,Adriano,Vezzali,19-01-1992,M,Italia,Italia,H839
rec_2347,entity_1911,C,Yassine,Raymouni,25-01-1981,M,Marocco,Marocco,Z330
rec_2351,entity_465,C,Daniele,Nardello,06-11-1978,M,Italia,Italia,H235
rec_2353,entity_1985,C,Abderrahman,Naanaa,27-05-1978,M,Marocco,Marocco,Z330
rec_2356,entity_43,C,Roberta,Felotti,31-12-1977,F,Italia,Italia,H096
rec_2357,entity_1115,C,Luigi,Scarabello,15-12-1963,M,Italia,Italia,F205
rec_2358,entity_1713,C,Salaheddine,Aqqal,11-08-1964,M,Marocco,Marocco,Z330
rec_2359,entity_573,C,Ugo,Corbo,29-04-1981,M,Italia,Italia,A562
rec_2361,entity_187,C,Gianftanco,Pisacane,08-03-1993,M,Italia,Italia,F585
rec_2362,entity_1615,C,Abdoulaye,Traor,26-11-1989,M,Mali,Mali,Z329
rec_2365,entity_698,C,Donato,Gentili,31-12-1977,M,Italia,Italia,E263
rec_2366,entity_254,C,Niccolo,Pignatti,01-09-1997,M,Italia,Italia,D205
rec_2369,entity_181,C,Nino,Fioravanti,10-04-1985,M,Italia,Italia,I158
rec_2370,entity_1603,C,Mohamed,Khalladi,20-07-1991,M,Tunisia,Tunisia,Z352
rec_2371,entity_82,C,Alessandro,Abdrei,22-02-1964,M,Italia,Italia,D643
rec_2372,entity_1557,C,Ahmed Mohieddine,Al-Sghaier,02-12-1991,M,Tunisia,Tunisia,Z352
rec_2376,entity_342,C,Enrico,Pontecorvo,24-10-1975,M,Italia,Italia,I452
rec_2377,entity_33,C,Silvia,Gentili,18-08-1960,F,Italia,Italia,G224
rec_2378,entity_811,C,Giuseppe,Iannuzzi,09-12-1971,M,Italia,Italia,G224
rec_2379,entity_1266,C,Roberto,Cassio,10-05-1975,M,Italia,Italia,A401
rec_2391,entity_1754,C,Vilmo,Gheorghe,27-03-1989,M,Romania,Romania,Z129
rec_2393,entity_936,C,Walter,Bottega,30-09-1968,M,Italia,Italia,A192
rec_2398,entity_870,C,Romeo,Crisafulli,12-10-1961,M,Italia,Italia,F839
rec_2399,entity_20,C,Licia,Macchini,26-10-1991,F,Italia,Italia,F205
rec_2406,entity_914,C,Luigi,Ruspoli,19-11-1961,M,Italia,Italia,I921
rec_2407,entity_1545,C,Geza,Szabo,28-09-1995,M,Romania,Romania,Z129
rec_2408,entity_577,C,Guglielmo,Soprano,27-07-1976,M,Italia,Italia,A883
rec_2410,entity_52,C,Samantar,Bardini,23-10-1964,F,Italia,Italia,H118
rec_2411,entity_1194,C,Sergio,D'Asnasch,31-12-1979,M,Italia,Italia,I470
rec_2413,entity_961,C,Ennio,Squarcione,07-02-1976,M,Italia,Italia,F127
rec_2415,entity_391,C,Vincenzo,Maderno,28-08-1978,M,Italia,Italia,B157
rec_2421,entity_1143,C,Alessajdro,Melli,12-03-1971,M,Italia,Italia,H501
rec_2422,entity_1621,C,Kafoumba,Coulibaly,11-10-2004,M,Costa D'Avorio,Costa D'Avorio,Z313
rec_2423,entity_1940,C,Walerian,Maryaski,28-04-1981,M,Polonia,Polonia,Z127
rec_2425,entity_1459,C,Khalif,Diouf,16-01-1990,M,Senegal,Senegal,Z343
rec_2427,entity_95,C,Bruno,Da Col,24-10-1999,M,Italia,Italia,G964
rec_2428,entity_224,C,Pennacchietti,Giorgio,03-12-1969,M,Italia,Italia,D773
rec_2429,entity_1711,C,Florian,Olteanu,19-12-1987,M,Romania,Romania,Z129
rec_2430,entity_1445,C,Mansour Guettaya,Gotti,10-11-1978,M,Tunisia,Tunisia,Z352
rec_2434,entity_1802,C,Rzban,Petcu,06-05-1973,M,Romania,Romania,Z129
rec_2439,entity_729,C,Luigi,Capra,30-11-1960,M,Italia,Italia,G309
rec_2440,entity_802,C,Raffaele,Bastoni,28-05-1981,M,Italia,Italia,H501
rec_2441,entity_1868,C,Mohamed,Amsif,05-08-1985,M,Marocco,Marocco,Z330
rec_2444,entity_1438,C,Juan Gualberto,Fernandez,10-06-1988,M,El Salvador,El Salvador,Z506
rec_2446,entity_303,C,Francesco,Pigozzo,11-12-1986,M,Italia,Italia,L112
rec_2455,entity_217,C,Nico,Pucci,14-12-1975,M,Italia,Italia,A332
rec_2460,entity_1768,C,Jose Alirio,Carrasco Lemus,11-12-1994,M,Colombia,Colombia,Z604
rec_2465,entity_1014,C,Massimiliano,Donati,26-02-1982,M,Italia,Italia,L483
rec_2466,entity_480,C,Marco,Tamberi,17-10-1974,M,Italia,Italia,E388
rec_2471,entity_334,C,Dino,Leopardi,18-04-1968,M,Italia,Italia,I496
rec_2473,entity_1955,C,Mustafa,Trajazi,21-12-1988,M,Albania,Albania,Z100
rec_2476,entity_300,C,Rodolfo,Rambozzi,16-06-1983,M,Italia,Italia,A963
rec_2478,entity_1056,C,Gistino,Salandra,10-04-1977,M,Italia,Italia,E435
rec_2481,entity_1693,C,Moustaa,Yaghcha,25-04-1976,M,Marocco,Marocco,Z330
rec_2485,entity_370,C,Giovanni,Evangelisti,28-12-1955,M,Italia,Italia,C933
rec_2491,entity_1357,C,Hasna,Benhassi,18-07-2003,F,Marocco,Marocco,Z330
rec_2493,entity_1135,C,Fabrixio,Priuli,06-07-1968,M,Italia,Italia,G273
rec_2495,entity_983,C,Fabio,Stein,24-09-1975,M,Italia,Italia,A883
rec_2496,entity_1044,C,Manlio,Di Rosa,05-05-1978,M,Italia,Italia,F119
rec_2499,entity_858,C,Marco,Bonaventura,20-09-1947,M,Italia,Italia,D969
rec_2509,entity_1595,C,Dele,Jonathan,26-05-1989,M,Nigeria,Nigeria,Z335
rec_2511,entity_1906,C,Radu,Scrneci,16-08-2001,M,Romania,Romania,Z129
rec_2514,entity_619,C,Lucio,Farnese,20-11-1966,M,Italia,Italia,B639
rec_2518,entity_610,C,Michele,Medici,10-07-1987,M,Italia,Italia,F205
rec_2521,entity_559,C,Paolo,Milanoli,24-05-1976,M,Italia,Italia,D969
rec_2525,entity_337,C,Tonino,Cadorna,20-05-1968,M,Italia,Italia,H501
rec_2526,entity_1531,C,Bechir,Mardassi,26-05-2001,M,Tunisia,Tunisia,Z352
rec_2530,entity_973,C,Pietro,Polti,09-11-1982,M,Italia,Italia,I452
rec_2537,entity_1538,C,Brahim,Loksairi,26-01-1994,M,Marocco,Marocco,Z330
rec_2538,entity_7,C,Alessandra,Boio,18-07-1988,F,Italia,Italia,D612
rec_2540,entity_797,C,Volterrano,Volterrani,12-01-1985,M,Italia,Italia,L219
rec_2541,entity_253,C,Salvatore,Giannone,20-07-1988,M,Italia,Italia,A794
rec_2542,entity_1003,C,Massimo,Margiotta,26-06-1973,M,Italia,Italia,F258
rec_2544,entity_1587,C,Kemal,Horulu,16-03-1999,M,Turchia,Turchia,Z243
rec_2547,entity_1055,C,Adone,Stellin,10-10-1991,M,Italia,Italia,F923
rec_2548,entity_399,C,Giovani,Mezzani,26-03-1977,M,Italia,Italia,G535
rec_2551,entity_943,C,Pira,Pierangelo,20-03-1980,M,Italia,Italia,F944
rec_2554,entity_1238,C,Fabio,Pecchia,30-05-1995,M,Italia,Italia,D711
rec_2558,entity_213,C,Felice,Ludovisi,27-10-1957,M,Italia,Italia,M330
rec_2561,entity_437,C,Angelo,Carosi,27-02-1985,M,Italia,Italia,B780
rec_2562,entity_602,C,Disma,Ferrario,20-10-1964,M,Italia,Italia,M207
rec_2563,entity_1304,C,Niccol,Beni,31-12-1972,M,Italia,Italia,A893
rec_2566,entity_1039,C,Paolo,Ferrando,03-12-1997,M,Italia,Italia,F646
rec_2569,entity_352,C,Pio,Ferraris,08-09-1993,M,Italia,Italia,E951
rec_2571,entity_736,C,Arsenio,Fabrizi,17-07-1957,M,Italia,Italia,H501
rec_2572,entity_1335,C,Michal Alexandre,Bodegas,23-02-1957,M,Italia,Italia,B805
rec_2573,entity_1878,C,Migajlo,Miti,19-06-1989,M,Serbia,Serbia,Z158
rec_2579,entity_118,C,Cignaroli,Ansaldo,07-06-1977,M,Italia,Italia,G273
rec_2581,entity_69,C,Giulio,Rusconi,10-10-1988,M,Italia,Italia,L219
rec_2583,entity_1095,C,Umberto,Colombo,12-06-1999,M,Italia,Italia,G337
rec_2586,entity_866,C,Gianpaolo,Pirelli,05-09-1972,M,Italia,Italia,E754
rec_2588,entity_1556,C,Ebenezer Quaye,Quartey,02-03-1983,M,Ghana,Ghana,Z318
rec_2595,entity_930,C,Diego,Lazzarich,05-03-1964,M,Italia,Italia,E289
rec_2597,entity_969,C,Mario,Cavalla,22-01-1967,M,Italia,Italia,H294
rec_2598,entity_854,C,Orlando,Savarin,17-07-1980,M,Italia,Italia,G924
rec_2599,entity_817,C,Sergio Eliseo,Ottolina,15-12-1953,M,Italia,Italia,C740
rec_2602,entity_1061,C,David Anthony,Francia,29-10-1972,M,Italia,Italia,B759
rec_2612,entity_495,C,Elio,Cotena,04-10-1965,M,Italia,Italia,D205
rec_2619,entity_1183,C,Sergio,Fieramosca,17-07-1969,M,Italia,Italia,C860
rec_2624,entity_281,C,Umberto,Mannoia,21-06-1995,M,Italia,Italia,F027
rec_2629,entity_1356,C,Olha,Pavlova,27-08-1981,F,Ucraina,Ucraina,Z138
rec_2630,entity_1383,C,Jemussu,Kanteh,05-09-1987,M,Gambia,Gambia,Z317
rec_2632,entity_1731,C,Kayode,Akinsanya,03-02-1969,M,Nigeria,Nigeria,Z335
rec_2636,entity_1250,C,Christoph,Mick,24-07-1995,M,Italia,Italia,H264
rec_2639,entity_833,C,Alberto,Minetti,31-10-1988,M,Italia,Italia,A024
rec_2640,entity_1528,C,Nwanu,Chidi,31-05-1974,M,Nigeria,Nigeria,Z335
rec_2642,entity_448,C,Enrico,Perucconi,22-11-1986,M,Italia,Italia,F205
rec_2647,entity_1358,C,Fernanda Nunes Leal,Ferreira,01-12-1978,F,Brasile,Brasile,Z602
rec_2648,entity_460,C,Ermenegildo,Arena,04-05-1984,M,Italia,Italia,H501
rec_2655,entity_1192,C,Raffaellino,Rugfini,19-11-1984,M,Italia,Italia,L331
rec_2656,entity_709,C,Ivsn,Tomei,27-08-1983,M,Italia,Italia,F205
rec_2657,entity_208,C,Massimiliano,Rota,25-04-1995,M,Italia,Italia,A176
rec_2660,entity_317,C,Paride,Bellini,13-06-1983,M,Italia,Italia,H114
rec_2662,entity_307,C,Carlo,Pavesi,02-07-1977,M,Italia,Italia,F839
rec_2664,entity_1801,C,Yunfeng,Ma,13-01-1980,M,Cina,Cina,Z210
rec_2665,entity_658,C,Bruno,Vattovaz,22-08-1976,M,Italia,Italia,H727
rec_2668,entity_279,C,Edoardo,Moretti,10-11-1989,M,Italia,Italia,H501
rec_2669,entity_994,C,Romulo,Bruni,30-11-1991,M,Italia,Italia,I690
rec_2671,entity_139,C,Michele,Sgarbi,27-09-1983,M,Italia,Italia,G999
rec_2674,entity_849,C,Ernesto,Crotti,29-01-1958,M,Italia,Italia,F376
rec_2677,entity_1339,C,Anthony James,Lobello,15-04-1975,M,Italia,Italia,A064
rec_2682,entity_1448,C,Aly,Atty,17-06-1996,M,Senegal,Senegal,Z343
rec_2687,entity_271,C,Gianmaria,Cipolla,07-03-1969,M,Italia,Italia,M212
rec_2691,entity_1657,C,Ovidiu,Forai,29-10-1964,M,Romania,Romania,Z129
rec_2692,entity_1593,C,Vilmo,Szabo,20-08-1972,M,Romania,Romania,Z129
rec_2695,entity_1283,C,Amadeo,Sforza,05-10-1970,M,Italia,Italia,F839
rec_2696,entity_1778,C,Brahim Ben,Bouulla,20-11-1988,M,Marocco,Marocco,Z330
rec_2701,entity_1126,C,Gianfranco,Baraldi,11-01-1960,M,Italia,Italia,L916
rec_2704,entity_92,C,Piergiorgio,Gozzi,16-10-1981,M,Italia,Italia,H240
rec_2706,entity_1407,C,Samuel,Peter,25-02-1979,M,Nigeria,Nigeria,Z335
rec_2712,entity_1971,C,Gamal El-Din Hamed,El-Sherbini,24-08-1987,M,Egitto,Egitto,Z336
rec_2717,entity_852,C,Patrick,Federici,16-09-1983,M,Italia,Italia,G273
rec_2718,entity_1581,C,Dominick,Samba,21-06-1987,M,Gambia,Gambia,Z317
rec_2722,entity_1902,C,Abdel Aziz,Hammu,14-06-1973,M,Tunisia,Tunisia,Z352
rec_2723,entity_957,C,Devis,Da Canal,29-10-1977,M,Italia,Italia,G273
rec_2725,entity_1498,C,Lansana,Coly,08-06-1987,M,Senegal,Senegal,Z343
rec_2726,entity_240,C,Achille,Maffei,31-10-1974,M,Italia,Italia,L219
rec_2729,entity_1422,C,Maroane,M'rabet,12-04-1960,M,Tunisia,Tunisia,Z352
rec_2730,entity_30,C,Cristina,Paluselli,09-12-1959,F,Italia,Italia,M115
