record_id,entity_id,Source,Name,Surname,birth_date,Sex,Place Of Birth,Nationality,Codice Belfiore
rec_1849,entity_102,B,Giuseppe,Casari,07/29/1993,M,Italia,Italia,G393
rec_1850,entity_1307,B,Secondo,De Marci,11/14/2004,M,Italia,Italia,C107
rec_1857,entity_576,B,Quintino,Bellini,01/31/1955,M,Italia,Italia,E625
rec_1858,entity_643,B,Roberto,Gandolfi,12/18/1997,M,Italia,Italia,B729
rec_1859,entity_1797,B,Grua,Novac,12/26/1979,M,Romania,Romania,Z129
rec_1863,entity_1676,B,Youns,Sekkat,02/03/1990,M,Marocco,Marocco,Z330
rec_1864,entity_38,B,Katia,Piccoini,01/03/1988,F,Italia,Italia,A161
rec_1868,entity_572,B,Giuseppe,De Vita,05/08/1985,M,Italia,Italia,F205
rec_1869,entity_1816,B,Maqsood,Ahmad,04/30/1961,M,Pakistan,Pakistan,Z236
rec_1871,entity_1686,B,Kazimierz Jan,Trampisz,05/18/2000,M,Polonia,Polonia,Z127
rec_1872,entity_1736,B,Hassan,Oucheikh,10/12/1953,M,Marocco,Marocco,Z330
rec_1874,entity_1843,B,Nduka,Odizor,02/03/1985,M,Nigeria,Nigeria,Z335
rec_1881,entity_1599,B,Mihamed,Khaldi,09/07/1983,M,Algeria,Algeria,Z301
rec_1883,entity_738,B,Raffaello,Barsanti,02/26/1976,M,Italia,Italia,G999
rec_1887,entity_1305,B,Eugenio,Della Casa,09/20/1948,M,Francia,Italia,Z110
rec_1889,entity_66,B,Manuela,Angeli,09/06/1976,F,Italia,Italia,F052
rec_1892,entity_1466,B,Haojie,Lu,05/31/1982,M,Cina,Cina,Z210
rec_1893,entity_677,B,Giorgio,Anglesio,08/13/1979,M,Italia,Italia,D872
rec_1896,entity_1270,B,Alfredo,Rota,11/05/1990,M,Italia,Italia,H892
rec_1901,entity_1993,B,Ahmed,Al-Barki,07/05/1982,M,Marocco,Marocco,Z330
rec_1904,entity_212,B,Camillo,Gargsno,07/27/1986,M,Italia,Italia,L113
rec_1908,entity_1727,B,Gbenga,Okunowo,11/06/1984,M,Nigeria,Nigeria,Z335
rec_1911,entity_1610,B,Uro,Ukovi,05/08/1978,M,Montenegro,Montenegro,Z159
rec_1912,entity_623,B,Mario,Paonessa,07/21/1974,M,Italia,Italia,A662
rec_1913,entity_781,B,Lucio Mastrogiovanni,Tasca,01/01/1981,M,Italia,Italia,H243
rec_1914,entity_248,B,Riccardo Giorgio,Materizzi,06/02/1989,M,Italia,Italia,H501
rec_1917,entity_1807,B,Mihai,Grigorovici,07/06/1988,M,Romania,Romania,Z129
rec_1918,entity_1177,B,Mario,Doria,03/18/1973,M,Italia,Italia,H243
rec_1919,entity_1543,B,Andrei,Ianko,05/17/1972,M,Romania,Romania,Z129
rec_1920,entity_953,B,Biagio,Marino,03/25/1955,M,Argentina,Italia,Z600
rec_1924,entity_1699,B,Omar,Kadiri,12/25/1980,M,Marocco,Marocco,Z330
rec_1926,entity_458,B,Gioele,Lucciano,03/12/1987,M,Italia,Italia,F784
rec_1927,entity_417,B,Aldo,Buttiji,12/19/2001,M,Italia,Italia,D704
rec_1928,entity_1558,B,Etienne,Kinteh,12/18/1984,M,Gambia,Gambia,Z317
rec_1931,entity_1157,B,Edmund,Lanziner,04/05/1971,M,Italia,Italia,F035
rec_1934,entity_509,B,Lucio,Goldstein,04/18/1970,M,Italia,Italia,D704
rec_1941,entity_1873,B,Fares,Al-Ferjani,04/15/1995,M,Tunisia,Tunisia,Z352
rec_1951,entity_420,B,Achille,Picccini,07/06/1984,M,Italia,Italia,E054
rec_1953,entity_418,B,Amadeo,Guicciardini,03/14/1967,M,Italia,Italia,H199
rec_1954,entity_361,B,Armando,Platini,09/02/1995,M,Italia,Italia,G762
rec_1955,entity_1934,B,Monday,Eguabor,03/03/1981,M,Nigeria,Nigeria,Z335
rec_1958,entity_1766,B,Youjs,Es-Salhi,02/14/1985,M,Marocco,Marocco,Z330
rec_1961,entity_1940,B,Walerianm,Maryaski,04/28/1981,M,Polonia,Polonia,Z127
rec_1962,entity_1617,B,Khalid,Tigazouine,10/24/1997,M,Marocco,Marocco,Z330
rec_1964,entity_1511,B,Iosif,Culineac,07/06/1975,M,Romania,Romania,Z129
rec_1965,entity_846,B,Antonio,Rucco,04/19/1954,M,Italia,Italia,A192
rec_1966,entity_1952,B,Ronaldo,Chavez,02/22/1992,M,Filippine,Filippine,Z216
rec_1970,entity_1011,B,Giampiero,Sauli,11/04/1983,M,Italia,Italia,H264
rec_1971,entity_1298,B,nnio,Porcellato,12/22/1969,M,Italia,Italia,I754
rec_1977,entity_1189,B,Galeazzo Dondi,Dell'Ordogio,07/16/1986,M,Italia,Italia,E518
rec_1978,entity_554,B,Roberto,Galia,02/19/1988,M,Italia,Italia,L339
rec_1991,entity_680,B,Adelmo,Bulgarelli,04/15/1955,M,Italia,Italia,I056
rec_1994,entity_1775,B,Ejike Christopher,Ugboaja,05/03/1973,M,Nigeria,Nigeria,Z335
rec_1997,entity_278,B,Adelmo,Vendit5i,07/17/1974,M,Italia,Italia,L378
rec_2018,entity_1870,B,Ndre,Mjeda,05/12/1981,M,Albania,Albania,Z100
rec_2020,entity_1854,B,Marin,Musta,04/27/1991,M,Romania,Romania,Z129
rec_2026,entity_965,B,Maccanelli,Ugo,11/01/1965,M,Italia,Italia,B936
rec_2030,entity_1732,B,Hicham,Al-Siguni,10/26/1984,M,Marocco,Marocco,Z330
rec_2032,entity_59,B,Daniela,Graglia,03/12/1977,F,Italia,Italia,L727
rec_2038,entity_835,B,Dino,Meneghin,03/11/1967,M,Italia,Italia,L682
rec_2040,entity_467,B,Andrea,Jory,07/02/1967,M,Italia,Italia,C621
rec_2041,entity_1895,B,An5won Toritseju,Hicks,12/14/1982,M,Nigeria,Nigeria,Z335
rec_2042,entity_1634,B,Oussama,Al-Boughanmi,04/30/1994,M,Tunisia,Tunisia,Z352
rec_2044,entity_1260,B,Klaus,Dibiasi,05/12/1980,M,Italia,Italia,F205
rec_2048,entity_481,B,Raffaellino,Tedesco,10/26/1963,M,Italia,Italia,F205
rec_2049,entity_316,B,Johann,Passler,10/06/1984,M,Italia,Italia,E415
rec_2058,entity_1037,B,Mariano,Brajcaccio,08/29/2001,M,Italia,Italia,G888
rec_2062,entity_1607,B,Osman Hassan,Farid,07/04/1960,M,Egitto,Egitto,Z336
rec_2063,entity_549,B,Vincenzo,Ribolotta,03/08/1977,M,Italia,Italia,H860
rec_2074,entity_145,B,Riccardo,Moretti,05/23/1961,M,Italia,Italia,F205
rec_2075,entity_1387,B,Gjoko,Dineski,07/22/1974,M,Macedonia,Macedonia,Z148
rec_2076,entity_517,B,Roberto,Brunamonti,07/05/1980,M,Italia,Italia,A056
rec_2079,entity_1708,B,Seit,Vrioni,09/13/1977,M,Italia,Albania,D912
rec_2083,entity_1471,B,Marin,Stan,06/05/1979,M,Romania,Romania,Z129
rec_2091,entity_1244,B,Livio,Cipolla,04/05/1966,M,Italia,Italia,G273
rec_2095,entity_820,B,Thomas,Milain,10/24/1990,M,Italia,Italia,A323
rec_2099,entity_1962,B,Petre,Miclu,05/21/1981,M,Romania,Romania,Z129
rec_2103,entity_1678,B,Mohon Lal,Ghosh,06/15/1987,M,India,India,Z222
rec_2105,entity_807,B,Raffaello Fabio,Ducceschi,02/11/1996,M,Italia,Italia,C537
rec_2106,entity_742,B,Fabio,Bonacina,12/09/1976,M,Italia,Italia,A562
rec_2111,entity_660,B,Sebastian,Colloreco,10/21/1979,M,Italia,Italia,A053
rec_2114,entity_664,B,Fabio,Del Geenovese,02/02/1983,M,Italia,Italia,G686
rec_2115,entity_942,B,Gianluca,Chiesa,05/31/1968,M,Italia,Italia,D972
rec_2116,entity_1902,B,Abdel,Hammi,06/14/1973,M,Tunisia,Tunisia,Z352
rec_2117,entity_1908,B,Khaled,Houcine,02/28/1989,M,Tunisia,Tunisia,Z352
rec_2118,entity_956,B,Giancarlo,Primo,01/15/1991,M,Italia,Italia,G478
rec_2123,entity_272,B,Lodovico,Nava,09/29/1997,M,Australia,Italia,Z700
rec_2125,entity_1862,B,Boujemaa,Hilmann,05/13/1982,M,Marocco,Marocco,Z330
rec_2127,entity_700,B,Saverio,Squarcione,03/10/1947,M,Italia,Italia,H501
rec_2132,entity_433,B,Mario,Ustolin,12/10/1989,M,Italia,Italia,A944
rec_2138,entity_1887,B,Ahmad,Ouachit,01/09/1984,M,Marocco,Marocco,Z330
rec_2146,entity_1620,B,Iosif,Budahazi,07/16/1953,M,Romania,Romania,Z129
rec_2147,entity_1287,B,Giacomo,Bozzano,03/06/1992,M,Italia,Italia,A841
rec_2149,entity_108,B,Gilberto,Antelami,02/05/1963,M,Italia,Italia,B202
rec_2163,entity_1851,B,Selim,Luniku,09/21/1977,M,Albania,Albania,Z100
rec_2165,entity_974,B,Piero,Sibello,10/16/1970,M,Italia,Italia,F839
rec_2170,entity_841,B,Carlo,Conte,06/17/1975,M,Italia,Italia,F797
rec_2172,entity_1648,B,Kareem Ben,Kouar,10/19/1983,M,Marocco,Marocco,Z330
rec_2173,entity_132,B,Carlo,Caglieris,07/06/1999,M,Italia,Italia,H501
rec_2174,entity_1240,B,Jean,Cipolina,12/28/1955,M,Italia,Italia,L706
rec_2184,entity_450,B,Enrici,Garzelli,01/30/1968,M,Italia,Italia,M213
rec_2185,entity_1295,B,Manuel,Zarlino,02/15/1953,M,Italia,Italia,D325
rec_2187,entity_231,B,Giuseppe,Di Palho,02/20/1956,M,Italia,Italia,G273
rec_2190,entity_1852,B,Alin,Alexuc-Ciurariu,04/28/1990,M,Romania,Romania,Z129
rec_2191,entity_43,B,Roberta,F4lotti,12/31/1977,F,Italia,Italia,H096
rec_2193,entity_492,B,Benigno Giuseppe,Ferrera,05/15/1988,M,Italia,Italia,E202
rec_2197,entity_423,B,Mariano,Orengo,05/25/1991,M,Italia,Italia,D045
rec_2199,entity_926,B,Francesco,Cavnana,12/27/1965,M,Italia,Italia,H223
rec_2200,entity_1847,B,Adnan,El-Khuja,02/24/1981,M,Libia,Libia,Z326
rec_2206,entity_325,B,Biagio,Saggese,06/05/1997,M,Italia,Italia,D205
rec_2208,entity_1802,B,Rzvan,Petcu,05/06/1973,M,Romania,Romania,Z129
rec_2209,entity_1986,B,Sheriff,Jawo,03/17/1982,M,Gambia,Gambia,Z317
rec_2212,entity_825,B,Bruxno,Roghi,11/25/1973,M,Italia,Italia,A940
rec_2213,entity_409,B,Vincenzo,Ceci,06/01/1966,M,Italia,Italia,C707
rec_2217,entity_1427,B,Cheick,Seynou,08/09/1978,M,Burkina Faso,Burkina Faso,Z354
rec_2219,entity_1698,B,Mustapa,Bentaleb,02/22/1976,M,Marocco,Marocco,Z330
rec_2220,entity_1952,B,Ronaldo,Chavez,02/22/1992,M,Filippine,Filippine,Z216
rec_2221,entity_1023,B,Marioz,Caironi,08/21/2001,M,Italia,Italia,E514
rec_2222,entity_1541,B,Sulayman,Drammeh,11/19/1981,M,Gambia,Gambia,Z317
rec_2228,entity_1601,B,Papa Malick,Diop,12/04/1990,M,Senegal,Senegal,Z343
rec_2229,entity_737,B,Gianmaria,Aloisio,07/24/1991,M,Italia,Italia,G273
rec_2230,entity_1500,B,Arsne Kra,Konan,12/19/1999,M,Costa D'Avorio,Costa D'Avorio,Z313
rec_2235,entity_551,B,Fabio,Gabba,10/07/1960,M,Italia,Italia,L826
rec_2236,entity_861,B,Nicolas,Bean,12/24/1985,M,Italia,Italia,H501
rec_2237,entity_1901,B,Ali Husni,Faisal,11/29/1990,M,Iraq,Iraq,Z225
rec_2239,entity_605,B,Francesco,Verri,07/20/1988,M,Italia,Italia,D612
rec_2243,entity_1266,B,Roberto,Cassio,05/10/1975,M,Italia,Italia,A401
rec_2248,entity_1423,B,Oleksandr,Skrypnyk,08/05/1969,M,Ucraina,Ucraina,Z138
rec_2252,entity_1032,B,Gianluigi,Venturi,06/12/1985,M,Italia,Italia,M060
rec_2254,entity_586,B,Stefan,Zisser,11/02/1964,M,Italia,Italia,F205
rec_2259,entity_572,B,Giuseppe,De Vita,05/08/1985,M,Italia,Italia,F205
rec_2263,entity_582,B,Gabriele,Florio,03/14/1977,M,Italia,Italia,A944
rec_2271,entity_923,B,Rodolfo,Bragadin,03/03/1997,M,Italia,Italia,D969
rec_2272,entity_1063,B,Filippo,Soffici,06/27/1985,M,Italia,Italia,H294
rec_2273,entity_434,B,Umberto,Barozzi,06/15/1998,M,Italia,Italia,B428
rec_2274,entity_473,B,Ivan,Siffredi,06/06/1977,M,Italia,Italia,A024
rec_2281,entity_761,B,Luigt,Campanella,02/19/1964,M,Italia,Italia,C002
rec_2285,entity_1198,B,Carlo,Cerioni,02/25/1987,M,Italia,Italia,G712
rec_2286,entity_277,B,Felice,Fanetti,06/05/1981,M,Italia,Italia,L219
rec_2288,entity_278,B,Adelmo,Vendit5i,07/17/1974,M,Italia,Italia,L378
rec_2290,entity_399,B,Giovanni,Mezzani,03/26/1977,M,Italia,Italia,G535
rec_2291,entity_1422,B,Marouane,M'rabet,04/12/1960,M,Tunisia,Tunisia,Z352
rec_2293,entity_1923,B,Dumitru Marian,Berbece,11/09/1993,M,Romania,Romania,Z129
rec_2294,entity_1002,B,Marco,Venturini,09/26/1983,M,Italia,Italia,E573
rec_2296,entity_501,B,Gerardo,Conforti,12/21/1987,M,Italia,Italia,G224
rec_2301,entity_1624,B,Mohamed Ben,Slimane,03/31/1990,M,Tunisia,Tunisia,Z352
rec_2303,entity_1636,B,Lahcrn,Abrami,01/21/1979,M,Marocco,Marocco,Z330
rec_2304,entity_1133,B,Marco,Giovannetti,10/09/1974,M,Italia,Italia,H501
rec_2309,entity_412,B,Gianfranco,Coppola,07/29/1979,M,Italia,Italia,A894
rec_2311,entity_305,B,Massimo,Magnani,09/30/2000,M,Italia,Italia,G834
rec_2312,entity_851,B,Syefano,Simoncelli,06/22/1978,M,Italia,Italia,H501
rec_2318,entity_1978,B,Salvator,Cicurel,09/28/1995,M,Egitto,Egitto,Z336
rec_2322,entity_211,B,Amedeo,Tomei,06/29/1958,M,Italia,Italia,D018
rec_2324,entity_1824,B,Albert,Saritov,05/09/1991,M,Romania,Romania,Z129
rec_2326,entity_1567,B,Ahmed,Bahja,01/13/1994,M,Marocco,Marocco,Z330
rec_2327,entity_618,B,Giorgio,Morbiato,11/19/1980,M,Italia,Italia,D423
rec_2328,entity_1822,B,Youns,El-Aynaoui,09/28/1974,M,Marocco,Marocco,Z330
rec_2329,entity_69,B,Giulio,Rusconi,10/10/1988,M,Italia,Italia,L219
rec_2330,entity_601,B,Adriano,Correr,09/30/1967,M,Italia,Italia,G888
rec_2334,entity_87,B,Camillo,Mussi,07/12/1976,M,Italia,Italia,C750
rec_2338,entity_1408,B,Musa,Bakare,10/26/2001,M,Nigeria,Nigeria,Z335
rec_2339,entity_1711,B,Florian,Olteanu,12/19/1987,M,Romania,Romania,Z129
rec_2341,entity_1502,B,Alexandru,Uli,04/07/1987,M,Romania,Romania,Z129
rec_2342,entity_1429,B,Anderi,Igorov,03/13/1962,M,Romania,Romania,Z129
rec_2344,entity_1652,B,Taqi,Buda,02/22/1980,M,Albania,Albania,Z100
rec_2345,entity_1119,B,Mario,Riccoboni,11/12/1978,M,Italia,Italia,G843
rec_2346,entity_585,B,Michele,Tito,12/13/1992,M,Italia,Italia,M115
rec_2349,entity_1391,B,George Crinu,Raicu-Olteanu,12/24/1988,M,Romania,Romania,Z129
rec_2350,entity_800,B,Lirenzo,De Silvestri,05/14/1955,M,Italia,Italia,I480
rec_2360,entity_1226,B,Gaetano,Giolitti,06/26/1991,M,Italia,Italia,G752
rec_2363,entity_874,B,Renato,Berninzone,03/12/1983,M,Italia,Italia,B962
rec_2364,entity_413,B,Giacinto,Pietrangeli,02/10/1966,M,Italia,Italia,B990
rec_2374,entity_1826,B,Mourad Sedegh,Amara,12/13/1983,M,Algeria,Algeria,Z301
rec_2375,entity_220,B,Lucio,Manizn,07/05/1979,M,Italia,Italia,D403
rec_2380,entity_99,B,Giacomo,Puosi,01/09/1980,M,Italia,Italia,F839
rec_2385,entity_476,B,Rino,Salgsri,06/04/2000,M,Italia,Italia,F965
rec_2386,entity_1340,B,Sonja,Bai,08/14/1970,F,Croazia,Croazia,Z149
rec_2387,entity_124,B,Ugo,Tornatore,09/03/1975,M,Italia,Italia,F842
rec_2389,entity_1738,B,Giuc,Lucian,02/23/1989,M,Romania,Romania,Z129
rec_2395,entity_513,B,Giacinto,Maffei,01/22/1970,M,Francia,Italia,Z110
rec_2396,entity_651,B,Pierangelo,Gravina,02/22/1960,M,Italia,Italia,H223
rec_2397,entity_1753,B,Hennadiy Hryhorovych,Bilodid,11/10/1988,M,Ucraina,Ucraina,Z138
rec_2403,entity_1312,B,Ilario,Passerini,07/18/1984,M,Italia,Italia,L682
rec_2419,entity_1712,B,Mihai,Mandache,07/23/1976,M,Romania,Romania,Z129
rec_2420,entity_1431,B,Claudiu Eugen,Ionescu,03/03/1981,M,Romania,Romania,Z129
rec_2426,entity_1781,B,Abdel Majid Salah,Naji,07/08/1963,M,Tunisia,Tunisia,Z352
rec_2433,entity_1765,B,Patrick,Drahi,11/25/1996,M,Marocco,Marocco,Z330
rec_2435,entity_1128,B,Nemo,Agodi,03/12/1993,M,Italia,Italia,C351
rec_2445,entity_908,B,Egidio,Montesano,07/23/1985,M,Italia,Italia,H501
rec_2447,entity_1873,B,Fares,Al-Ferjani,04/15/1995,M,Tunisia,Tunisia,Z352
rec_2448,entity_1611,B,Boris,Zlokov,07/04/1990,M,Montenegro,Montenegro,Z159
rec_2450,entity_1922,B,El-Fassy,Abderraouf,05/04/1994,M,Marocco,Marocco,Z330
rec_2451,entity_499,B,Enzo,Tencalla,01/10/1972,M,Italia,Italia,D514
rec_2452,entity_1776,B,Isatou,Darnoe,03/22/1974,M,Gambia,Gambia,Z317
rec_2453,entity_1407,B,Samuel Okon,Peter,02/25/1979,M,Nigeria,Nigeria,Z335
rec_2456,entity_1493,B,Julien,Ouedraogo,06/06/1977,M,Burkina Faso,Burkina Faso,Z354
rec_2457,entity_1090,B,Gioacchino,Castelli,09/18/1947,M,Italia,Italia,F930
rec_2458,entity_1795,B,Renato Tupan,Ruy,03/01/1994,M,Brasile,Brasile,Z602
rec_2459,entity_481,B,Raffaellino,Tedesco,10/26/1963,M,Italia,Italia,F205
rec_2461,entity_202,B,Sergio,Mannironi,11/30/1954,M,Italia,Italia,G478
rec_2463,entity_75,B,Gianmarco,Rizzoli,09/16/1982,M,Italia,Italia,I684
rec_2468,entity_1456,B,Vujadin,Boskov,10/08/1978,M,Serbia,Serbia,Z158
rec_2470,entity_407,B,Emilio,Cavanna,05/01/1971,M,Italia,Italia,G273
rec_2472,entity_578,B,Antonio,Lenza,10/18/1982,M,Italia,Italia,E532
rec_2477,entity_1044,B,Manlio,Rosa,05/05/1978,M,Italia,Italia,F119
rec_2479,entity_226,B,Nilo,Zandanel,08/16/1990,M,Italia,Italia,A462
rec_2480,entity_613,B,Sergio,Milanesi,02/08/1975,M,Italia,Italia,H501
rec_2483,entity_756,B,Giuseppe,Chiantia,09/17/1981,M,Italia,Italia,L219
rec_2484,entity_190,B,Saverio,Ragno,11/21/1961,M,Italia,Italia,D643
rec_2487,entity_173,B,Raffaellino,Vezzali,01/08/1960,M,Italia,Italia,B809
rec_2488,entity_642,B,Matteo,Abesi,01/18/1967,M,Italia,Italia,H792
rec_2489,entity_187,B,Gianfranco,Pisacane,03/08/1993,M,Italia,Italia,F585
rec_2498,entity_1702,B,Moustafa,Chellouf,07/11/1983,M,Tunisia,Tunisia,Z352
rec_2500,entity_1895,B,An5won Toritseju,Hicks,12/14/1982,M,Nigeria,Nigeria,Z335
rec_2501,entity_1481,B,Iliaz,Vrioni,05/06/1991,M,Albania,Albania,Z100
rec_2502,entity_578,B,Antonio,Lenza,10/18/1982,M,Italia,Italia,E532
rec_2505,entity_978,B,Amedeo,Bruscantini,12/27/1989,M,Italia,Italia,F839
rec_2506,entity_1762,B,Julius Obiefuma,Chigbolu,06/18/1975,M,Nigeria,Nigeria,Z335
rec_2508,entity_1813,B,Taouane,Abdellah,02/22/1988,M,Marocco,Marocco,Z330
rec_2510,entity_1088,B,Severino,Compagnoni,09/04/1984,M,Italia,Italia,L719
rec_2513,entity_1315,B,Michele,Marchesini,01/30/1963,M,Italia,Italia,G337
rec_2515,entity_1667,B,Djibril,Saol,04/07/1987,M,Senegal,Senegal,Z343
rec_2516,entity_1395,B,Grigol,Mamrik8shvili,08/25/1964,M,Georgia,Georgia,Z254
rec_2517,entity_1398,B,Costel,Grasu,12/19/1988,M,Romania,Romania,Z129
rec_2523,entity_98,B,Danilo,Paganini,05/01/1987,M,Italia,Italia,C743
rec_2524,entity_1508,B,Salah,Al-Mejri,07/28/2001,M,Tunisia,Tunisia,Z352
rec_2528,entity_136,B,Adamo,Bajardi,01/23/1955,M,Italia,Italia,D612
rec_2531,entity_853,B,Raffaele,Aulenti,02/28/1974,M,Italia,Italia,G273
rec_2534,entity_1249,B,Guglielmo,Vecoli,05/02/1963,M,Italia,Italia,E625
rec_2536,entity_741,B,Sergio,Bertoni,10/21/1984,M,Italia,Italia,B872
rec_2539,entity_682,B,Giorgio,Storladi,02/01/1963,M,Italia,Italia,L219
rec_2543,entity_1495,B,Alassane,Bah,11/08/1992,M,Guinea,Guinea,Z319
rec_2546,entity_1146,B,Giacomo,Serra,09/25/1993,M,Italia,Italia,E379
rec_2549,entity_708,B,Prisco,Zoppetti,10/06/1970,M,Italia,Italia,G337
rec_2552,entity_714,B,Sergio,Carvpreso,10/06/1968,M,Italia,Italia,C933
rec_2555,entity_265,B,Angelo,Vassallo,02/27/1962,M,Italia,Italia,L736
rec_2564,entity_120,B,Gianfranco,Sardagna,06/04/1999,M,Italia,Italia,G479
rec_2568,entity_393,B,Federico,Fracci,01/28/1975,M,Italia,Italia,D325
rec_2577,entity_1977,B,Koiyan Abraahm,Morlu,04/06/1983,M,Liberia,Liberia,Z325
rec_2578,entity_447,B,Tullio,Piazzi,10/02/1991,M,Italia,Italia,G686
rec_2580,entity_379,B,Marino,Facchin,03/27/1986,M,Italia,Italia,A123
rec_2584,entity_503,B,Damiano,Caruso,05/21/1963,M,Italia,Italia,F784
rec_2587,entity_246,B,Adriano,Facchini,05/07/1970,M,Italia,Italia,F416
rec_2590,entity_745,B,Luigi,Adami,03/12/1979,M,Italia,Italia,F078
rec_2592,entity_1056,B,Giustino,Salandra,04/10/1977,M,Italia,Italia,E435
rec_2593,entity_1646,B,Iosif,Deutsch,12/20/1996,M,Romania,Romania,Z129
rec_2594,entity_93,B,Alberto,Angelini,10/12/1993,M,Italia,Italia,H501
rec_2600,entity_909,B,Enrico,Dell'Amore,08/12/1984,M,Italia,Italia,F352
rec_2601,entity_70,B,Giordano,Turrini,11/18/1961,M,Italia,Italia,D150
rec_2607,entity_1074,B,Vincenzo,Bo9to,05/08/1970,M,Italia,Italia,A662
rec_2610,entity_255,B,Mqrtino,Orsini,03/14/1978,M,Italia,Italia,H612
rec_2614,entity_25,B,Margherita,Zalaffi,04/02/1983,F,Italia,Italia,G482
rec_2617,entity_532,B,Umberto,Silvestri,06/29/1960,M,Italia,Italia,B885
rec_2618,entity_625,B,Francesco,Dell'Uomo,07/11/1984,M,Italia,Italia,H501
rec_2622,entity_962,B,Cosimo Teodoro,Campioto,05/13/1969,M,Italia,Italia,C990
rec_2623,entity_1537,B,Mevlud,Lobzhanidze,04/12/1986,M,Georgia,Georgia,Z254
rec_2628,entity_354,B,Michle,Toma,10/01/1973,M,Italia,Italia,A883
rec_2631,entity_464,B,Riccardo,Luca,10/09/1983,M,Italia,Italia,H223
rec_2633,entity_966,B,Andrea,Valentini,06/25/1982,M,Italia,Italia,E514
rec_2634,entity_544,B,Franco Giorgio,Cagnotto,06/11/1963,M,Italia,Italia,C129
rec_2637,entity_386,B,Baldi,Baldo,12/05/1962,M,Italia,Italia,G015
rec_2638,entity_1471,B,Marin,Stan,06/05/1979,M,Romania,Romania,Z129
rec_2644,entity_934,B,Luca,Agamennoni,02/18/1987,M,Italia,Italia,M309
rec_2645,entity_1924,B,Ivan,Remarenco,05/28/1997,M,Moldova,Moldova,Z140
rec_2646,entity_1841,B,Jorge Luis Felix,Alcalde Millos,12/22/1965,M,Peru,Peru,Z611
rec_2650,entity_1489,B,Mouhssin,Al-Chehibi,09/09/1978,M,Italia,Marocco,F839
rec_2653,entity_1606,B,Zeeshan,Ashraf,04/24/2000,M,Pakistan,Pakistan,Z236
rec_2659,entity_854,B,Orlandmo,Savarin,07/17/1980,M,Italia,Italia,G924
rec_2663,entity_1735,B,Ousmaon Omar,Colley,12/07/1992,M,Gambia,Gambia,Z317
rec_2667,entity_1586,B,Mostafa,Al-Ismaili,01/26/1993,M,Marocco,Marocco,Z330
rec_2670,entity_1492,B,Gheorghe,Constantinide,06/30/1974,M,Romania,Romania,Z129
rec_2673,entity_7,B,Borio,Alessandra,07/18/1988,F,Italia,Italia,D612
rec_2676,entity_919,B,Valerio,Vermiglio,06/24/1954,M,Italia,Italia,F205
rec_2678,entity_1317,B,Giuseppe,Zucchinetti,10/24/1990,M,Italia,Italia,B180
rec_2683,entity_896,B,Giulio,Pisano,02/26/1995,M,Italia,Italia,H199
rec_2684,entity_206,B,Silvano,Asprucci,07/26/1987,M,Italia,Italia,F100
rec_2688,entity_745,B,Luigi,Adami,03/12/1979,M,Italia,Italia,F078
rec_2690,entity_1373,B,Essam Ismail,Al-Sayed,04/07/1947,M,Egitto,Egitto,Z336
rec_2693,entity_993,B,Ennio,Preatoni,08/31/1991,M,Italia,Italia,L826
rec_2697,entity_755,B,Ernesto,Bonacina,12/15/1959,M,Italia,Italia,F205
rec_2698,entity_730,B,Aurelio,Fallaci,06/15/1972,M,Italia,Italia,B639
rec_2699,entity_1819,B,Christian,Ohiri,12/14/1978,M,Nigeria,Nigeria,Z335
rec_2714,entity_911,B,Rolando,Cretis,11/19/1950,M,Italia,Italia,G337
rec_2720,entity_1748,B,Libohova,Eqrem,12/13/1994,M,Albania,Albania,Z100
rec_2724,entity_1321,B,Flavio,Bellucci,06/07/1967,M,Italia,Italia,C351
rec_2728,entity_1641,B,Chika Yagazie,Chukwumerije,09/21/1986,M,Nigeria,Nigeria,Z335
rec_2734,entity_527,B,Oreste,Arp,06/19/1991,M,Italia,Italia,A182
rec_2737,entity_571,B,Giorgio,Rubiba,09/28/1983,M,Italia,Italia,F839
rec_2738,entity_1975,B,Mohamed,Al-Saadaoui,12/29/1997,M,Tunisia,Tunisia,Z352
rec_2742,entity_1020,B,Dario,Metella,05/28/1958,M,Italia,Italia,C574
rec_2745,entity_1417,B,Zhorzhe,Tersheiro,09/15/1990,M,Georgia,Georgia,Z254
rec_2747,entity_421,B,Aristide,Pozzali,06/20/1965,M,Italia,Italia,B990
rec_2751,entity_404,B,Claudio,Libotte,01/28/1964,M,Italia,Italia,A662
rec_2754,entity_659,B,Piero,Giovine,12/26/1989,M,Italia,Italia,A522
rec_2757,entity_652,B,Ettore,Cremonesi,03/26/1968,M,Italia,Italia,F797
rec_2760,entity_538,B,Vincenzo,Maenza,07/26/1957,M,Italia,Italia,I709
rec_2761,entity_1139,B,Agostini,Agostino,06/13/1990,M,Italia,Italia,C129
rec_2763,entity_1505,B,Mamadou,Drame,05/29/2004,M,Senegal,Senegal,Z343
rec_2765,entity_1552,B,Charles,Bnitah,07/09/1977,M,Marocco,Marocco,Z330
rec_2767,entity_1191,B,Gabriele,Salviati,05/29/1987,M,Italia,Italia,L155
rec_2770,entity_652,B,Ettore,Cremonesi,03/26/1968,M,Italia,Italia,F797
rec_2772,entity_924,B,Giovanni,Lattuada,05/18/1981,M,Italia,Italia,A662
